,v2a1,rooms,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,pisomoscer,pisocemento,cielorazo,sanitario2,sanitario3,energcocinar2,energcocinar3,epared2,epared3,etecho2,etecho3,eviv2,eviv3,male,female,estadocivil3,estadocivil7,parentesco1,parentesco3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel3,bedrooms,overcrowding,tipovivi1,television,qmobilephone,lugar1,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
6174,,7,0,,0,2,2,0,2,2,0,4,4,4,4,6,,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4,2,4,1.0,3.0,0.0,7.5,1,4,1.0,1,0,2,0,0,1,65,36,4225,16,9,0,1.0,1.0,56.25,4225
6175,,7,0,,0,2,2,0,2,2,0,4,4,4,4,3,,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,2,4,1.0,3.0,0.0,7.5,0,4,1.0,1,0,2,0,0,1,89,9,7921,16,9,0,1.0,1.0,56.25,7921
6176,,7,0,,0,2,2,0,2,2,0,4,4,4,4,10,,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,4,2,4,1.0,3.0,0.0,7.5,0,4,1.0,1,0,2,0,0,1,21,100,441,16,9,0,1.0,1.0,56.25,441
6177,,4,0,,0,1,1,0,2,2,0,3,3,3,3,4,,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,2,1,3,2.0,4.0,0.0,8.5,0,2,1.5,1,0,1,0,0,1,74,16,5476,9,16,1,2.25,4.0,72.25,5476
6178,,4,0,,0,1,1,0,2,2,0,3,3,3,3,10,,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,2,1,3,2.0,4.0,0.0,8.5,0,2,1.5,1,0,1,0,0,1,18,100,324,9,16,1,2.25,4.0,72.25,324
6179,,4,0,,0,1,1,0,2,2,0,3,3,3,3,3,,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,2,1,3,2.0,4.0,0.0,8.5,0,2,1.5,1,0,1,0,0,1,58,9,3364,9,16,1,2.25,4.0,72.25,3364
6180,300000.0,5,0,,0,2,2,0,2,2,0,4,4,4,4,12,,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0.0,9.0,0.0,12.0,0,3,1.3333334,0,0,5,0,0,1,20,144,400,16,81,0,1.7777778999999998,0.0,144.0,400
6181,300000.0,5,0,,0,2,2,0,2,2,0,4,4,4,4,9,,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,4,0,4,0.0,9.0,0.0,12.0,0,3,1.3333334,0,0,5,0,0,1,50,81,2500,16,81,0,1.7777778999999998,0.0,144.0,2500
6182,300000.0,5,0,,0,2,2,0,2,2,0,4,4,4,4,17,,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,4,0,4,0.0,9.0,0.0,12.0,0,3,1.3333334,0,0,5,0,0,1,51,289,2601,16,81,0,1.7777778999999998,0.0,144.0,2601
6183,300000.0,5,0,,0,2,2,0,2,2,0,4,4,4,4,10,,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,4,0,4,0.0,9.0,0.0,12.0,0,3,1.3333334,0,0,5,0,0,1,23,100,529,16,81,0,1.7777778999999998,0.0,144.0,529
6184,,5,1,1.0,0,1,1,0,3,3,0,4,4,4,4,5,0.0,4,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,2,2,0,4,1.0,0.0,14.0,18.5,0,3,1.3333334,1,0,4,0,0,1,12,25,144,16,0,4,1.7777778999999998,1.0,342.25,144
6185,,5,1,1.0,0,1,1,0,3,3,0,4,4,4,4,14,,4,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,2,2,0,4,1.0,0.0,14.0,18.5,0,3,1.3333334,1,0,4,0,0,1,47,196,2209,16,0,4,1.7777778999999998,1.0,342.25,2209
6186,,5,1,1.0,0,1,1,0,3,3,0,4,4,4,4,11,,4,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,2,0,4,1.0,0.0,14.0,18.5,0,3,1.3333334,1,0,4,0,0,1,39,121,1521,16,0,4,1.7777778999999998,1.0,342.25,1521
6187,,5,1,1.0,0,1,1,0,3,3,0,4,4,4,4,12,,4,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,2,2,0,4,1.0,0.0,14.0,18.5,0,3,1.3333334,1,0,4,0,0,1,18,144,324,16,0,4,1.7777778999999998,1.0,342.25,324
6188,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,8,,3,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0,3,0.5,14.0,0.0,11.0,0,2,1.5,1,0,2,0,0,1,44,64,1936,9,196,1,2.25,0.25,121.0,1936
6189,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,3,0.0,3,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2,0,3,0.5,14.0,0.0,11.0,0,2,1.5,1,0,2,0,0,1,9,9,81,9,196,1,2.25,0.25,121.0,81
6190,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,14,,3,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2,0,3,0.5,14.0,0.0,11.0,0,2,1.5,1,0,2,0,0,1,48,196,2304,9,196,1,2.25,0.25,121.0,2304
6191,620000.0,6,1,1.0,0,1,1,1,1,2,1,2,3,3,3,0,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0,3,0.5,17.0,0.0,17.0,0,3,1.0,0,0,2,0,0,1,5,0,25,9,289,1,1.0,0.25,289.0,25
6192,620000.0,6,1,1.0,0,1,1,1,1,2,1,2,3,3,3,17,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,2,0,3,0.5,17.0,0.0,17.0,0,3,1.0,0,0,2,0,0,1,40,289,1600,9,289,1,1.0,0.25,289.0,1600
6193,620000.0,6,1,1.0,0,1,1,1,1,2,1,2,3,3,3,17,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,2,0,3,0.5,17.0,0.0,17.0,0,3,1.0,0,0,2,0,0,1,35,289,1225,9,289,1,1.0,0.25,289.0,1225
6194,,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,3,0.0,6.0,0.0,7.666666499999999,1,1,3.0,1,0,1,0,0,1,45,36,2025,9,36,0,9.0,0.0,58.777775,2025
6195,,1,0,,0,2,2,0,1,1,0,3,3,3,3,11,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,3,0.0,6.0,0.0,7.666666499999999,0,1,3.0,1,0,1,0,0,1,25,121,625,9,36,0,9.0,0.0,58.777775,625
6196,,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,3,0.0,6.0,0.0,7.666666499999999,1,1,3.0,1,0,1,0,0,1,47,36,2209,9,36,0,9.0,0.0,58.777775,2209
6197,,5,0,,1,3,4,0,1,1,1,4,5,5,5,8,,5,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,2,3,0,5,0.6666666933333327,6.0,0.0,10.333333,0,3,1.6666666,1,1,2,0,0,1,19,64,361,25,36,4,2.7777777,0.44444448,106.77777,361
6198,,5,0,,1,3,4,0,1,1,1,4,5,5,5,6,,5,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,2,3,0,5,0.6666666933333327,6.0,0.0,10.333333,1,3,1.6666666,1,1,2,0,0,1,47,36,2209,25,36,4,2.7777777,0.44444448,106.77777,2209
6199,,5,0,,1,3,4,0,1,1,1,4,5,5,5,11,,5,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,2,3,0,5,0.6666666933333327,6.0,0.0,10.333333,0,3,1.6666666,1,1,2,0,0,1,20,121,400,25,36,4,2.7777777,0.44444448,106.77777,400
6200,,5,0,,1,3,4,0,1,1,1,4,5,5,5,6,,5,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,3,0,5,0.6666666933333327,6.0,0.0,10.333333,1,3,1.6666666,1,1,2,0,0,1,37,36,1369,25,36,4,2.7777777,0.44444448,106.77777,1369
6201,,5,0,,1,3,4,0,1,1,1,4,5,5,5,3,0.0,5,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,2,3,0,5,0.6666666933333327,6.0,0.0,10.333333,0,3,1.6666666,1,1,2,0,0,1,9,9,81,25,36,4,2.7777777,0.44444448,106.77777,81
6202,,4,0,,0,2,2,1,1,2,1,3,4,4,4,5,0.0,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,2,2,0,4,1.0,4.0,0.0,7.0,0,3,1.3333334,1,0,3,0,0,1,12,25,144,16,16,4,1.7777778999999998,1.0,49.0,144
6203,,4,0,,0,2,2,1,1,2,1,3,4,4,4,10,,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,2,2,0,4,1.0,4.0,0.0,7.0,0,3,1.3333334,1,0,3,0,0,1,35,100,1225,16,16,4,1.7777778999999998,1.0,49.0,1225
6204,,4,0,,0,2,2,1,1,2,1,3,4,4,4,0,,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,2,2,0,4,1.0,4.0,0.0,7.0,0,3,1.3333334,1,0,3,0,0,1,3,0,9,16,16,4,1.7777778999999998,1.0,49.0,9
6205,,4,0,,0,2,2,1,1,2,1,3,4,4,4,4,,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,2,0,4,1.0,4.0,0.0,7.0,0,3,1.3333334,1,0,3,0,0,1,36,16,1296,16,16,4,1.7777778999999998,1.0,49.0,1296
6206,,5,0,,0,1,1,0,3,3,0,4,4,4,4,6,,4,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,3,0,4,0.3333333466666663,6.0,0.0,8.0,1,4,1.0,1,0,4,0,0,1,50,36,2500,16,36,1,1.0,0.11111112,64.0,2500
6207,,5,0,,0,1,1,0,3,3,0,4,4,4,4,6,,4,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,3,0,4,0.3333333466666663,6.0,0.0,8.0,1,4,1.0,1,0,4,0,0,1,54,36,2916,16,36,1,1.0,0.11111112,64.0,2916
6208,,5,0,,0,1,1,0,3,3,0,4,4,4,4,8,2.0,4,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,3,0,4,0.3333333466666663,6.0,0.0,8.0,0,4,1.0,1,0,4,0,0,1,17,64,289,16,36,1,1.0,0.11111112,64.0,289
6209,,5,0,,0,1,1,0,3,3,0,4,4,4,4,12,,4,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,3,0,4,0.3333333466666663,6.0,0.0,8.0,0,4,1.0,1,0,4,0,0,1,20,144,400,16,36,1,1.0,0.11111112,64.0,400
6210,,4,0,,1,2,3,3,1,4,4,3,7,7,8,3,,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,5,2,0,7,2.5,3.0,0.0,3.0,0,2,4.0,0,0,2,0,0,1,42,9,1764,49,9,25,16.0,6.25,9.0,1764
6211,,4,0,,1,2,3,3,1,4,4,3,7,7,8,0,,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,5,2,0,7,2.5,3.0,0.0,3.0,0,2,4.0,0,0,2,0,0,1,6,0,36,49,9,25,16.0,6.25,9.0,36
6212,,4,0,,1,2,3,3,1,4,4,3,7,7,8,0,,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,5,2,0,7,2.5,3.0,0.0,3.0,0,2,4.0,0,0,2,0,0,1,3,0,9,49,9,25,16.0,6.25,9.0,9
6213,,4,0,,1,2,3,3,1,4,4,3,7,7,8,0,,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,5,2,0,7,2.5,3.0,0.0,3.0,0,2,4.0,0,0,2,0,0,1,1,0,1,49,9,25,16.0,6.25,9.0,1
6214,,4,0,,1,2,3,3,1,4,4,3,7,7,8,6,0.0,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,5,2,0,7,2.5,3.0,0.0,3.0,1,2,4.0,0,0,2,0,0,1,13,36,169,49,9,25,16.0,6.25,9.0,169
6215,,4,0,,1,2,3,3,1,4,4,3,7,7,8,0,,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,5,2,0,7,2.5,3.0,0.0,3.0,0,2,4.0,0,0,2,0,0,1,1,0,1,49,9,25,16.0,6.25,9.0,1
6216,,4,0,,1,2,3,3,1,4,4,3,7,7,8,3,,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,5,2,0,7,2.5,3.0,0.0,3.0,0,2,4.0,0,0,2,0,0,1,27,9,729,49,9,25,16.0,6.25,9.0,729
6217,,5,1,2.0,0,2,2,0,2,2,0,4,4,4,4,16,,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,3,0,4,0.3333333466666663,11.0,0.0,13.333332999999998,0,3,1.3333334,1,0,4,0,0,1,45,256,2025,16,121,1,1.7777778999999998,0.11111112,177.77777,2025
6218,,5,1,2.0,0,2,2,0,2,2,0,4,4,4,4,13,,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,3,0,4,0.3333333466666663,11.0,0.0,13.333332999999998,0,3,1.3333334,1,0,4,0,0,1,23,169,529,16,121,1,1.7777778999999998,0.11111112,177.77777,529
6219,,5,1,2.0,0,2,2,0,2,2,0,4,4,4,4,11,,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,3,0,4,0.3333333466666663,11.0,0.0,13.333332999999998,0,3,1.3333334,1,0,4,0,0,1,49,121,2401,16,121,1,1.7777778999999998,0.11111112,177.77777,2401
6220,,5,1,2.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,3,0,4,0.3333333466666663,11.0,0.0,13.333332999999998,1,3,1.3333334,1,0,4,0,0,1,13,36,169,16,121,1,1.7777778999999998,0.11111112,177.77777,169
6221,,4,0,,0,0,0,0,1,1,0,1,1,1,1,11,,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,11.0,11.0,0,2,0.5,1,0,1,0,0,1,57,121,3249,1,0,0,0.25,0.0,121.0,3249
6222,40000.0,5,0,,0,0,0,0,2,2,0,2,2,2,2,13,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,0,2,0.0,0.0,13.0,6.5,0,3,0.66666669,0,0,2,0,0,1,63,169,3969,4,0,0,0.44444448,0.0,42.25,3969
6223,40000.0,5,0,,0,0,0,0,2,2,0,2,2,2,2,0,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0.0,0.0,13.0,6.5,0,3,0.66666669,0,0,2,0,0,1,36,0,1296,4,0,0,0.44444448,0.0,42.25,1296
6224,,5,0,,0,2,2,1,2,3,1,4,5,5,5,6,,5,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,4,0,5,0.25,0.0,6.0,8.25,1,3,1.6666666,1,0,3,0,0,1,49,36,2401,25,0,1,2.7777777,0.0625,68.0625,2401
6225,,5,0,,0,2,2,1,2,3,1,4,5,5,5,11,,5,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,4,0,5,0.25,0.0,6.0,8.25,0,3,1.6666666,1,0,3,0,0,1,22,121,484,25,0,1,2.7777777,0.0625,68.0625,484
6226,,5,0,,0,2,2,1,2,3,1,4,5,5,5,6,,5,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,4,0,5,0.25,0.0,6.0,8.25,1,3,1.6666666,1,0,3,0,0,1,52,36,2704,25,0,1,2.7777777,0.0625,68.0625,2704
6227,,5,0,,0,2,2,1,2,3,1,4,5,5,5,0,,5,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,0,5,0.25,0.0,6.0,8.25,0,3,1.6666666,1,0,3,0,0,1,1,0,1,25,0,1,2.7777777,0.0625,68.0625,1
6228,,5,0,,0,2,2,1,2,3,1,4,5,5,5,10,,5,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,4,0,5,0.25,0.0,6.0,8.25,0,3,1.6666666,1,0,3,0,0,1,25,100,625,25,0,1,2.7777777,0.0625,68.0625,625
6229,,5,0,,0,2,2,0,1,1,0,3,3,3,3,12,,3,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,3,2,3,2.0,3.0,0.0,7.0,0,3,1.0,1,0,1,0,0,1,45,144,2025,9,9,0,1.0,4.0,49.0,2025
6230,,5,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,3,2.0,3.0,0.0,7.0,1,3,1.0,1,0,1,0,0,1,71,36,5041,9,9,0,1.0,4.0,49.0,5041
6231,,5,0,,0,2,2,0,1,1,0,3,3,3,3,3,,3,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,3,2,3,2.0,3.0,0.0,7.0,0,3,1.0,1,0,1,0,0,1,81,9,6561,9,9,0,1.0,4.0,49.0,6561
6232,,5,0,,0,1,1,0,1,1,0,2,2,2,2,4,,2,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,2,2,2,8.0,0.0,3.0,3.5,0,3,0.66666669,1,0,0,0,0,1,65,16,4225,4,0,0,0.44444448,64.0,12.25,4225
6233,,5,0,,0,1,1,0,1,1,0,2,2,2,2,3,,2,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,2,2,2,8.0,0.0,3.0,3.5,0,3,0.66666669,1,0,0,0,0,1,75,9,5625,4,0,0,0.44444448,64.0,12.25,5625
6234,,4,0,,0,0,0,0,1,1,0,1,1,1,1,15,,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0.0,0.0,15.0,15.0,0,2,0.5,1,0,1,0,0,1,52,225,2704,1,0,0,0.25,0.0,225.0,2704
6235,50000.0,3,0,,0,1,1,0,1,1,0,2,2,2,2,9,,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,2,0,2,0.0,9.0,0.0,9.0,0,1,2.0,0,0,2,0,0,1,29,81,841,4,81,0,4.0,0.0,81.0,841
6236,50000.0,3,0,,0,1,1,0,1,1,0,2,2,2,2,9,,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,2,0.0,9.0,0.0,9.0,0,1,2.0,0,0,2,0,0,1,25,81,625,4,81,0,4.0,0.0,81.0,625
6237,,4,0,,1,1,2,0,2,2,1,3,4,4,4,1,0.0,4,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,3,0,4,0.3333333466666663,6.0,0.0,7.333333500000001,0,2,2.0,1,0,3,0,0,1,8,1,64,16,36,1,4.0,0.11111112,53.777779,64
6238,,4,0,,1,1,2,0,2,2,1,3,4,4,4,10,,4,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,3,0,4,0.3333333466666663,6.0,0.0,7.333333500000001,0,2,2.0,1,0,3,0,0,1,20,100,400,16,36,1,4.0,0.11111112,53.777779,400
6239,,4,0,,1,1,2,0,2,2,1,3,4,4,4,6,,4,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,3,0,4,0.3333333466666663,6.0,0.0,7.333333500000001,1,2,2.0,1,0,3,0,0,1,39,36,1521,16,36,1,4.0,0.11111112,53.777779,1521
6240,,4,0,,1,1,2,0,2,2,1,3,4,4,4,6,,4,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,3,0,4,0.3333333466666663,6.0,0.0,7.333333500000001,1,2,2.0,1,0,3,0,0,1,47,36,2209,16,36,1,4.0,0.11111112,53.777779,2209
6241,,4,1,1.0,1,1,2,1,3,4,2,4,6,6,6,0,0.0,6,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,4,2,0,6,2.0,19.0,0.0,19.0,0,2,3.0,1,0,2,0,0,1,7,0,49,36,361,16,9.0,4.0,361.0,49
6242,,4,1,1.0,1,1,2,1,3,4,2,4,6,6,6,6,0.0,6,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,4,2,0,6,2.0,19.0,0.0,19.0,1,2,3.0,1,0,2,0,0,1,13,36,169,36,361,16,9.0,4.0,361.0,169
6243,,4,1,1.0,1,1,2,1,3,4,2,4,6,6,6,7,1.0,6,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,4,2,0,6,2.0,19.0,0.0,19.0,0,2,3.0,1,0,2,0,0,1,15,49,225,36,361,16,9.0,4.0,361.0,225
6244,,4,1,1.0,1,1,2,1,3,4,2,4,6,6,6,2,0.0,6,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,4,2,0,6,2.0,19.0,0.0,19.0,0,2,3.0,1,0,2,0,0,1,9,4,81,36,361,16,9.0,4.0,361.0,81
6245,,4,1,1.0,1,1,2,1,3,4,2,4,6,6,6,19,,6,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,4,2,0,6,2.0,19.0,0.0,19.0,0,2,3.0,1,0,2,0,0,1,42,361,1764,36,361,16,9.0,4.0,361.0,1764
6246,,4,1,1.0,1,1,2,1,3,4,2,4,6,6,6,19,,6,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,4,2,0,6,2.0,19.0,0.0,19.0,0,2,3.0,1,0,2,0,0,1,40,361,1600,36,361,16,9.0,4.0,361.0,1600
6247,,4,0,,0,0,0,1,1,2,1,1,2,2,2,13,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,2,1.0,0.0,13.0,13.0,0,3,0.66666669,1,0,1,0,0,1,40,169,1600,4,0,1,0.44444448,1.0,169.0,1600
6248,,4,0,,0,0,0,1,1,2,1,1,2,2,2,0,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,2,1.0,0.0,13.0,13.0,0,3,0.66666669,1,0,1,0,0,1,6,0,36,4,0,1,0.44444448,1.0,169.0,36
6249,,6,1,1.0,0,1,1,1,1,2,1,2,3,3,3,16,,3,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,2,0,3,0.5,0.0,16.0,16.0,0,2,1.5,1,0,2,0,0,1,36,256,1296,9,0,1,2.25,0.25,256.0,1296
6250,,6,1,1.0,0,1,1,1,1,2,1,2,3,3,3,16,,3,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2,0,3,0.5,0.0,16.0,16.0,0,2,1.5,1,0,2,0,0,1,35,256,1225,9,0,1,2.25,0.25,256.0,1225
6251,,6,1,1.0,0,1,1,1,1,2,1,2,3,3,3,0,,3,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,2,0,3,0.5,0.0,16.0,16.0,0,2,1.5,1,0,2,0,0,1,2,0,4,9,0,1,2.25,0.25,256.0,4
6252,,3,0,,0,1,1,0,0,0,0,1,1,1,1,2,,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0.0,2.0,0.0,2.0,0,2,0.5,1,0,1,0,0,1,57,4,3249,1,4,0,0.25,0.0,4.0,3249
6253,,5,0,,0,1,1,1,2,3,1,3,4,4,4,13,,4,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,3,0,4,0.3333333466666663,0.0,11.0,11.666667,0,3,1.3333334,1,0,3,0,0,1,27,169,729,16,0,1,1.7777778999999998,0.11111112,136.11111,729
6254,,5,0,,0,1,1,1,2,3,1,3,4,4,4,11,,4,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,3,0,4,0.3333333466666663,0.0,11.0,11.666667,0,3,1.3333334,1,0,3,0,0,1,54,121,2916,16,0,1,1.7777778999999998,0.11111112,136.11111,2916
6255,,5,0,,0,1,1,1,2,3,1,3,4,4,4,0,,4,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,0,4,0.3333333466666663,0.0,11.0,11.666667,0,3,1.3333334,1,0,3,0,0,1,4,0,16,16,0,1,1.7777778999999998,0.11111112,136.11111,16
6256,,5,0,,0,1,1,1,2,3,1,3,4,4,4,11,,4,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3,0,4,0.3333333466666663,0.0,11.0,11.666667,0,3,1.3333334,1,0,3,0,0,1,28,121,784,16,0,1,1.7777778999999998,0.11111112,136.11111,784
6257,,5,0,,0,1,1,0,2,2,0,3,3,3,3,9,,3,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,3,0,3,0.0,0.0,9.0,9.0,0,3,1.0,1,0,3,0,0,1,44,81,1936,9,0,0,1.0,0.0,81.0,1936
6258,,5,0,,0,1,1,0,2,2,0,3,3,3,3,12,,3,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,3,0,3,0.0,0.0,9.0,9.0,0,3,1.0,1,0,3,0,0,1,22,144,484,9,0,0,1.0,0.0,81.0,484
6259,,5,0,,0,1,1,0,2,2,0,3,3,3,3,6,,3,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,3,0,3,0.0,0.0,9.0,9.0,1,3,1.0,1,0,3,0,0,1,53,36,2809,9,0,0,1.0,0.0,81.0,2809
6260,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,14,,3,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,3,0.5,13.0,0.0,13.5,0,2,1.5,0,0,2,0,0,1,29,196,841,9,169,1,2.25,0.25,182.25,841
6261,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,13,,3,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,2,0,3,0.5,13.0,0.0,13.5,0,2,1.5,0,0,2,0,0,1,34,169,1156,9,169,1,2.25,0.25,182.25,1156
